time,lat,lon,u_current_ms,v_current_ms
2026-04-01 00:00:00,34.25,129.0,-0.14058587,0.25073418
2026-04-01 00:00:00,34.25,129.08334,-0.07877814,0.17290175
2026-04-01 00:00:00,34.333336,125.91669,0.1255004,-0.12985735
2026-04-01 00:00:00,34.333336,126.0,0.08285187,-0.15849526
2026-04-01 00:00:00,34.333336,126.08334,0.08936549,-0.23332547
2026-04-01 00:00:00,34.333336,126.16669,0.112423874,-0.15390201
2026-04-01 00:00:00,34.333336,126.25,0.054840937,-0.0620678
2026-04-01 00:00:00,34.333336,126.33334,0.01948443,-0.026371887
2026-04-01 00:00:00,34.333336,126.41669,0.001976708,-0.04286026
2026-04-01 00:00:00,34.333336,126.5,0.015648866,-0.026782887
2026-04-01 00:00:00,34.333336,126.66669,0.07045682,0.00042475632
2026-04-01 00:00:00,34.333336,126.75,0.10851333,-0.021163413
2026-04-01 00:00:00,34.333336,126.83334,0.097305626,-0.060065154
2026-04-01 00:00:00,34.333336,126.91669,0.033904497,0.004429494
2026-04-01 00:00:00,34.333336,127.0,0.0057452135,0.038066763
2026-04-01 00:00:00,34.333336,127.08334,0.062485274,0.02547776
2026-04-01 00:00:00,34.333336,127.16669,0.04671884,0.014786372
2026-04-01 00:00:00,34.333336,127.25,0.049459934,-0.010264781
2026-04-01 00:00:00,34.333336,127.33334,0.045250684,-0.014489373
2026-04-01 00:00:00,34.333336,127.41669,0.046967775,-0.030247832
2026-04-01 00:00:00,34.333336,127.5,0.033117846,-0.011739749
2026-04-01 00:00:00,34.333336,127.58334,0.008753264,-0.008018551
2026-04-01 00:00:00,34.333336,127.66669,-0.015710633,-0.032074533
2026-04-01 00:00:00,34.333336,127.75,-0.085624054,-0.009500888
2026-04-01 00:00:00,34.333336,127.83334,-0.11736855,0.04037533
2026-04-01 00:00:00,34.333336,127.91669,-0.11670662,0.07041132
2026-04-01 00:00:00,34.333336,128.0,-0.12708466,0.0572737
2026-04-01 00:00:00,34.333336,128.08334,-0.13694659,0.036844134
2026-04-01 00:00:00,34.333336,128.16669,-0.123710625,0.021524942
2026-04-01 00:00:00,34.333336,128.25,-0.096760385,0.0064373743
2026-04-01 00:00:00,34.333336,128.33334,-0.07641792,-0.0035110153
2026-04-01 00:00:00,34.333336,128.41669,-0.08655804,-0.014213002
2026-04-01 00:00:00,34.333336,128.5,-0.14328763,-0.029092468
2026-04-01 00:00:00,34.333336,128.58334,-0.2095586,-0.027403856
2026-04-01 00:00:00,34.333336,128.66669,-0.25584912,-0.0030337083
2026-04-01 00:00:00,34.333336,128.75,-0.26006177,0.041177936
2026-04-01 00:00:00,34.333336,128.83334,-0.24231565,0.12213155
2026-04-01 00:00:00,34.333336,128.91669,-0.23739587,0.20654868
2026-04-01 00:00:00,34.333336,129.0,-0.1627782,0.255008
2026-04-01 00:00:00,34.333336,129.08334,-0.0085924715,0.29875696
2026-04-01 00:00:00,34.41667,125.91669,0.12236602,-0.057359956
2026-04-01 00:00:00,34.41667,126.0,0.068806164,-0.039949693
2026-04-01 00:00:00,34.41667,126.08334,0.0825628,-0.12760735
2026-04-01 00:00:00,34.41667,126.41669,0.02917641,-0.017157396
2026-04-01 00:00:00,34.41667,126.5,0.028711233,-0.011771297
2026-04-01 00:00:00,34.41667,126.75,0.06092777,-0.036192037
2026-04-01 00:00:00,34.41667,126.83334,0.032518037,-0.04035981
2026-04-01 00:00:00,34.41667,127.0,-0.0008615987,0.047693856
2026-04-01 00:00:00,34.41667,127.08334,0.008963846,-0.007602926
2026-04-01 00:00:00,34.41667,127.16669,0.03301297,-0.033858314
2026-04-01 00:00:00,34.41667,127.25,0.08629814,-0.024042314
2026-04-01 00:00:00,34.41667,127.33334,0.088736676,-0.019746436
2026-04-01 00:00:00,34.41667,127.41669,0.09897229,-0.034200378
2026-04-01 00:00:00,34.41667,127.5,0.084114924,-0.017235333
2026-04-01 00:00:00,34.41667,127.58334,0.04199568,0.013522107
2026-04-01 00:00:00,34.41667,127.66669,0.011458479,0.019748315
2026-04-01 00:00:00,34.41667,127.75,-0.025052862,0.016614182
2026-04-01 00:00:00,34.41667,127.83334,-0.06374873,0.025790928
2026-04-01 00:00:00,34.41667,127.91669,-0.10010771,0.058619335
2026-04-01 00:00:00,34.41667,128.0,-0.11256555,0.062743396
2026-04-01 00:00:00,34.41667,128.08334,-0.119805284,0.05344258
2026-04-01 00:00:00,34.41667,128.16669,-0.12565368,0.043665566
2026-04-01 00:00:00,34.41667,128.25,-0.12674463,0.019836241
2026-04-01 00:00:00,34.41667,128.33334,-0.12331386,-0.015406087
2026-04-01 00:00:00,34.41667,128.41669,-0.13842875,-0.05129209
2026-04-01 00:00:00,34.41667,128.5,-0.17753063,-0.07655073
2026-04-01 00:00:00,34.41667,128.58334,-0.21509096,-0.09768571
2026-04-01 00:00:00,34.41667,128.66669,-0.25166017,-0.102113664
2026-04-01 00:00:00,34.41667,128.75,-0.2693025,-0.08340323
2026-04-01 00:00:00,34.41667,128.83334,-0.26792452,-0.01786596
2026-04-01 00:00:00,34.41667,128.91669,-0.24175848,0.10119702
2026-04-01 00:00:00,34.41667,129.0,-0.16761443,0.18777536
2026-04-01 00:00:00,34.41667,129.08334,-0.0067840074,0.27703658
2026-04-01 00:00:00,34.5,125.91669,-0.016866311,-0.0020389326
2026-04-01 00:00:00,34.5,126.0,-0.04352209,-0.06897284
2026-04-01 00:00:00,34.5,126.08334,-0.04313959,-0.0635072
2026-04-01 00:00:00,34.5,126.16669,-0.055624418,-0.015055293
2026-04-01 00:00:00,34.5,126.41669,0.038683243,-0.019321643
2026-04-01 00:00:00,34.5,126.5,0.037453547,-0.014710679
2026-04-01 00:00:00,34.5,127.0,0.0026592023,0.0093572335
2026-04-01 00:00:00,34.5,127.08334,0.007930628,-0.0031433892
2026-04-01 00:00:00,34.5,127.16669,0.032806274,-0.05727605
2026-04-01 00:00:00,34.5,127.41669,0.014770536,0.005631287
2026-04-01 00:00:00,34.5,127.5,0.009011583,-0.0116203725
2026-04-01 00:00:00,34.5,127.58334,0.0070136203,-0.053047385
2026-04-01 00:00:00,34.5,127.66669,-0.0074272053,0.017263884
2026-04-01 00:00:00,34.5,127.83334,-0.039014682,0.065237455
2026-04-01 00:00:00,34.5,127.91669,-0.08524791,0.048639797
2026-04-01 00:00:00,34.5,128.0,-0.116287775,0.03762551
2026-04-01 00:00:00,34.5,128.08334,-0.11909525,0.021888489
2026-04-01 00:00:00,34.5,128.16669,-0.13798386,0.041242525
2026-04-01 00:00:00,34.5,128.25,-0.13768192,0.02012574
2026-04-01 00:00:00,34.5,128.33334,-0.098924324,-0.026689526
2026-04-01 00:00:00,34.5,128.41669,-0.08759754,-0.06706414
2026-04-01 00:00:00,34.5,128.5,-0.105298996,-0.091693774
2026-04-01 00:00:00,34.5,128.58334,-0.13468985,-0.11031325
2026-04-01 00:00:00,34.5,128.66669,-0.16802663,-0.13229272
2026-04-01 00:00:00,34.5,128.75,-0.19844002,-0.14968312
2026-04-01 00:00:00,34.5,128.83334,-0.23760343,-0.1346413
2026-04-01 00:00:00,34.5,128.91669,-0.27366266,0.004733656
2026-04-01 00:00:00,34.5,129.0,-0.26741752,0.1817356
2026-04-01 00:00:00,34.5,129.08334,-0.13237426,0.26968485
2026-04-01 00:00:00,34.583336,125.91669,0.03102709,-0.054198053
2026-04-01 00:00:00,34.583336,126.0,-0.0026975102,-0.08620353
2026-04-01 00:00:00,34.583336,126.08334,-0.019361503,-0.0951217
2026-04-01 00:00:00,34.583336,126.16669,-0.050578855,-0.051198423
2026-04-01 00:00:00,34.583336,126.25,-0.04526276,-0.03800936
2026-04-01 00:00:00,34.583336,127.0,0.006087389,0.0037452811
2026-04-01 00:00:00,34.583336,127.08334,0.009160574,-0.005239977
2026-04-01 00:00:00,34.583336,127.16669,0.0091220895,-0.00944406
2026-04-01 00:00:00,34.583336,127.25,0.011174746,-0.0011698726
2026-04-01 00:00:00,34.583336,127.41669,-0.006927198,-0.020770196
2026-04-01 00:00:00,34.583336,127.5,-0.0039807805,-0.023860227
2026-04-01 00:00:00,34.583336,127.58334,-0.01245592,-0.020046564
2026-04-01 00:00:00,34.583336,127.66669,-0.004624125,0.039737616
2026-04-01 00:00:00,34.583336,127.75,0.02167213,0.044410855
2026-04-01 00:00:00,34.583336,127.83334,-0.0010968777,0.061809875
2026-04-01 00:00:00,34.583336,127.91669,-0.013950968,-0.023195589
2026-04-01 00:00:00,34.583336,128.0,-0.055486538,-0.05483082
2026-04-01 00:00:00,34.583336,128.08334,-0.07359522,-0.060895268
2026-04-01 00:00:00,34.583336,128.16669,-0.09582371,-0.009838902
2026-04-01 00:00:00,34.583336,128.25,-0.07248432,-0.009396147
2026-04-01 00:00:00,34.583336,128.33334,-0.00810022,-0.037169512
2026-04-01 00:00:00,34.583336,128.41669,-0.035710994,-0.07052428
2026-04-01 00:00:00,34.583336,128.5,-0.06762304,-0.09666265
2026-04-01 00:00:00,34.583336,128.58334,-0.067710645,-0.110591725
2026-04-01 00:00:00,34.583336,128.66669,-0.06958351,-0.117117815
2026-04-01 00:00:00,34.583336,128.75,-0.09632153,-0.13462032
2026-04-01 00:00:00,34.583336,128.83334,-0.1639741,-0.14771873
2026-04-01 00:00:00,34.583336,128.91669,-0.23204687,-0.09324732
2026-04-01 00:00:00,34.583336,129.0,-0.297458,0.08053005
2026-04-01 00:00:00,34.583336,129.08334,-0.2709038,0.22974
2026-04-01 00:00:00,34.66667,126.0,-0.012039702,-0.088116735
2026-04-01 00:00:00,34.66667,126.08334,-0.016859634,-0.062105935
2026-04-01 00:00:00,34.66667,126.16669,-0.01968628,-0.0870875
2026-04-01 00:00:00,34.66667,126.25,-0.025815293,0.01059556
2026-04-01 00:00:00,34.66667,127.08334,0.004316907,-0.005649591
2026-04-01 00:00:00,34.66667,127.16669,0.0041327495,-0.0014316344
2026-04-01 00:00:00,34.66667,127.25,0.0030547965,0.00063835393
2026-04-01 00:00:00,34.66667,127.5,-0.0029423987,-0.037816096
2026-04-01 00:00:00,34.66667,127.58334,0.005974548,-0.030505216
2026-04-01 00:00:00,34.66667,127.66669,0.028674839,0.050498195
2026-04-01 00:00:00,34.66667,127.75,0.034986258,0.069924094
2026-04-01 00:00:00,34.66667,127.83334,0.018377734,0.050826106
2026-04-01 00:00:00,34.66667,127.91669,-0.0006212024,-0.07778794
2026-04-01 00:00:00,34.66667,128.0,-0.026359342,-0.10527811
2026-04-01 00:00:00,34.66667,128.08334,-0.028935872,-0.10359709
2026-04-01 00:00:00,34.66667,128.16669,-0.026645051,0.008019369
2026-04-01 00:00:00,34.66667,128.33334,-0.0017044406,-0.009140267
2026-04-01 00:00:00,34.66667,128.41669,-0.010592646,-0.04447311
2026-04-01 00:00:00,34.66667,128.5,0.015918277,-0.07925947
2026-04-01 00:00:00,34.66667,128.58334,0.044785455,-0.10482963
2026-04-01 00:00:00,34.66667,128.66669,0.020848906,-0.088605724
2026-04-01 00:00:00,34.66667,128.75,-0.013344381,-0.10494355
2026-04-01 00:00:00,34.66667,128.83334,-0.07308772,-0.124421656
2026-04-01 00:00:00,34.66667,128.91669,-0.15239605,-0.1287049
2026-04-01 00:00:00,34.66667,129.0,-0.2435813,-0.06041227
2026-04-01 00:00:00,34.66667,129.08334,-0.2869653,0.08437369
2026-04-01 00:00:00,34.75,126.0,0.03771693,-0.08845272
2026-04-01 00:00:00,34.75,126.08334,0.012871755,-0.05025908
2026-04-01 00:00:00,34.75,126.16669,0.005009116,-0.030255724
2026-04-01 00:00:00,34.75,126.25,-0.028050859,-0.044986233
2026-04-01 00:00:00,34.75,126.33334,-0.04828868,-0.009430232
2026-04-01 00:00:00,34.75,126.41669,-0.04585425,-0.00452838
2026-04-01 00:00:00,34.75,127.41669,-0.0046059424,-0.0052747885
2026-04-01 00:00:00,34.75,127.5,0.0003984958,-0.014858488
2026-04-01 00:00:00,34.75,127.75,-0.0013675243,0.02703475
2026-04-01 00:00:00,34.75,127.83334,0.009179857,0.00076286116
2026-04-01 00:00:00,34.75,127.91669,0.0067000105,-0.018049717
2026-04-01 00:00:00,34.75,128.0,0.0012430765,-0.046769593
2026-04-01 00:00:00,34.75,128.08334,-0.013510008,-0.08427513
2026-04-01 00:00:00,34.75,128.16669,-0.023760326,-0.03135371
2026-04-01 00:00:00,34.75,128.25,0.010239641,-0.022507137
2026-04-01 00:00:00,34.75,128.33334,0.024730543,-0.0043594707
2026-04-01 00:00:00,34.75,128.41669,0.046270356,0.0059696357
2026-04-01 00:00:00,34.75,128.5,0.0639325,-0.057150148
2026-04-01 00:00:00,34.75,128.58334,0.042844087,-0.06704027
2026-04-01 00:00:00,34.75,128.66669,0.02167047,-0.041855484
2026-04-01 00:00:00,34.75,128.75,0.0067065116,0.03971431
2026-04-01 00:00:00,34.75,128.83334,0.007946408,-0.022458935
2026-04-01 00:00:00,34.75,128.91669,-0.015921727,-0.10299077
2026-04-01 00:00:00,34.75,129.0,-0.08144517,-0.13546461
2026-04-01 00:00:00,34.75,129.08334,-0.17578444,-0.058438197
2026-04-01 00:00:00,34.833336,125.91669,0.05936051,-0.1286518
2026-04-01 00:00:00,34.833336,126.0,0.11442925,-0.108545505
2026-04-01 00:00:00,34.833336,126.08334,0.047954448,-0.016856188
2026-04-01 00:00:00,34.833336,126.16669,0.012624649,-0.011212351
2026-04-01 00:00:00,34.833336,126.25,0.0038449047,-0.02871395
2026-04-01 00:00:00,34.833336,126.33334,-0.020854676,-0.007413451
2026-04-01 00:00:00,34.833336,127.75,-0.03700583,-0.037307177
2026-04-01 00:00:00,34.833336,127.83334,0.00084524887,-0.019909257
2026-04-01 00:00:00,34.833336,127.91669,0.035689272,-0.008286969
2026-04-01 00:00:00,34.833336,128.0,0.019045671,-0.055317838
2026-04-01 00:00:00,34.833336,128.08334,-0.012693962,-0.06282631
2026-04-01 00:00:00,34.833336,128.16669,-0.02799017,-0.008594141
2026-04-01 00:00:00,34.833336,128.25,-0.003429375,-0.011019178
2026-04-01 00:00:00,34.833336,128.33334,0.04003002,-0.023972986
2026-04-01 00:00:00,34.833336,128.41669,0.06837752,-0.004727547
2026-04-01 00:00:00,34.833336,128.5,0.06567191,0.0055185338
2026-04-01 00:00:00,34.833336,128.75,-0.02188381,-0.05417287
2026-04-01 00:00:00,34.833336,128.83334,0.0064698886,-0.06538698
2026-04-01 00:00:00,34.833336,128.91669,0.062770404,-0.09903884
2026-04-01 00:00:00,34.833336,129.0,0.071165495,-0.11490161
2026-04-01 00:00:00,34.833336,129.08334,-0.007140995,-0.102188416
2026-04-01 00:00:00,34.91667,125.91669,-0.03421051,-0.06380583
2026-04-01 00:00:00,34.91667,126.0,-0.0030460954,-0.07144239
2026-04-01 00:00:00,34.91667,126.16669,0.013738158,-0.0076347324
